,set_num,name,year,theme_id,num_parts,img_url,id,has_parent_id,parent_id,parent_id_name,theme_name,count,cat1,cat2,cat3,brandname,studio,5year,decade
138,854037-1,Christmas Ornament Santa,2020,227,44.0,https://cdn.rebrickable.com/media/sets/854037-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2020,2020
139,854038-1,Christmas Ornament Reindeer,2020,227,34.0,https://cdn.rebrickable.com/media/sets/854038-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2020,2020
140,854050-1,Snowman & Reindeer Duo,2020,227,126.0,https://cdn.rebrickable.com/media/sets/854050-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2020,2020
141,GINGERORNAMENT-1,Gingerbread Man Ornament,2020,227,72.0,https://cdn.rebrickable.com/media/sets/gingerornament-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2020,2020
142,HOLIDAYORNAMENT-1,Holiday Ornament,2020,227,96.0,https://cdn.rebrickable.com/media/sets/holidayornament-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2020,2020
143,K10068-1,Holiday Kit,2002,227,0.0,https://cdn.rebrickable.com/media/sets/k10068-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2000,2000
144,K10079-1,Holiday Decoration II,2003,227,0.0,https://cdn.rebrickable.com/media/sets/k10079-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2000,2000
145,KLLCA21-1,Santa with Reindeer and Sleigh (Legoland California),2005,227,0.0,https://cdn.rebrickable.com/media/sets/kllca21-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2005,2000
146,llca21-1,Sitting Santa (Legoland California),2005,227,42.0,https://cdn.rebrickable.com/media/sets/llca21-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2005,2000
147,llca22-1,Santa's Sleigh (Legoland California),2005,227,76.0,https://cdn.rebrickable.com/media/sets/llca22-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2005,2000
148,llca23-1,Reindeer (Legoland California),2005,227,72.0,https://cdn.rebrickable.com/media/sets/llca23-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2005,2000
149,PETORNAMENT-1,Happy Holiday Pet Ornament,2020,227,44.0,https://cdn.rebrickable.com/media/sets/petornament-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2020,2020
150,SLEIGHORNAMENT-1,Rocket Sleigh Ornament,2020,227,75.0,https://cdn.rebrickable.com/media/sets/sleighornament-1.jpg,227,1,0,Seasonal,Christmas,1,main,Seasonal,Christmas,subset,notgiven,2020,2020
151,10071-1,Mr. Bunny,2003,229,25.0,https://cdn.rebrickable.com/media/sets/10071-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2000,2000
152,10168-1,Mrs. Bunny,2005,229,64.0,https://cdn.rebrickable.com/media/sets/10168-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2005,2000
153,10169-1,Chicken & Chicks,2005,229,61.0,https://cdn.rebrickable.com/media/sets/10169-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2005,2000
154,1263-1,Easter Bunny,2000,229,29.0,https://cdn.rebrickable.com/media/sets/1263-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2000,2000
155,1264-1,Easter Chicks,2000,229,30.0,https://cdn.rebrickable.com/media/sets/1264-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2000,2000
156,1545-1,Build-A-Rabbit,1992,229,29.0,https://cdn.rebrickable.com/media/sets/1545-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,1990,1990
157,1551-1,Chick,1985,229,6.0,https://cdn.rebrickable.com/media/sets/1551-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,1985,1980
158,1677-1,Rabbit,1990,229,25.0,https://cdn.rebrickable.com/media/sets/1677-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,1990,1990
159,30550-1,Easter Bunny,2020,229,67.0,https://cdn.rebrickable.com/media/sets/30550-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
160,30579-1,Easter Chick Egg,2021,229,52.0,https://cdn.rebrickable.com/media/sets/30579-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
161,30583-1,Easter Bunny,2022,229,75.0,https://cdn.rebrickable.com/media/sets/30583-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
162,30643-1,Easter Chickens,2023,229,61.0,https://cdn.rebrickable.com/media/sets/30643-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
163,40005-1,Bunny,2010,229,82.0,https://cdn.rebrickable.com/media/sets/40005-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
164,40017-1,Easter Basket,2011,229,86.0,https://cdn.rebrickable.com/media/sets/40017-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
165,40018-1,Easter Bunny with Eggs,2011,229,95.0,https://cdn.rebrickable.com/media/sets/40018-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
166,40030-1,Duck with Ducklings,2012,229,51.0,https://cdn.rebrickable.com/media/sets/40030-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
167,40031-1,Bunny and Chick,2012,229,52.0,https://cdn.rebrickable.com/media/sets/40031-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
168,40053-1,Easter Bunny with Basket,2013,229,96.0,https://cdn.rebrickable.com/media/sets/40053-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
169,40086-1,Easter Bunny,2014,229,106.0,https://cdn.rebrickable.com/media/sets/40086-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
170,40121-1,Painting Easter Eggs,2015,229,157.0,https://cdn.rebrickable.com/media/sets/40121-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
171,40202-1,Easter Chick,2016,229,111.0,https://cdn.rebrickable.com/media/sets/40202-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
172,40237-1,Easter Egg Hunt,2017,229,145.0,https://cdn.rebrickable.com/media/sets/40237-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
173,40371-1,Easter Egg,2020,229,239.0,https://cdn.rebrickable.com/media/sets/40371-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
174,40449-1,Easter Bunny's Carrot House,2021,229,232.0,https://cdn.rebrickable.com/media/sets/40449-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
175,40463-1,Easter Bunny,2021,229,293.0,https://cdn.rebrickable.com/media/sets/40463-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
176,40523-1,Easter Rabbits Display,2022,229,288.0,https://cdn.rebrickable.com/media/sets/40523-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
177,40527-1,Easter Chicks,2022,229,318.0,https://cdn.rebrickable.com/media/sets/40527-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
178,40587-1,Easter Basket,2023,229,368.0,https://cdn.rebrickable.com/media/sets/40587-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
179,40639-1,Bird's Nest,2023,229,232.0,https://cdn.rebrickable.com/media/sets/40639-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
180,4212838-1,Easter Chick,2004,229,62.0,https://cdn.rebrickable.com/media/sets/4212838-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2000,2000
181,4212847-1,Easter Chick in Egg,2004,229,99.0,https://cdn.rebrickable.com/media/sets/4212847-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2000,2000
182,4212850-1,Easter Egg [Orange],2004,229,158.0,https://cdn.rebrickable.com/media/sets/4212850-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2000,2000
183,4212852-1,Easter Egg [Blue],2004,229,178.0,https://cdn.rebrickable.com/media/sets/4212852-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2000,2000
184,4599605-1,Easter Chicks,2010,229,15.0,https://cdn.rebrickable.com/media/sets/4599605-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
185,5004468-1,Easter Minifigure,2016,229,4.0,https://cdn.rebrickable.com/media/sets/5004468-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
186,5005249-1,Easter Bunny Hut,2018,229,6.0,https://cdn.rebrickable.com/media/sets/5005249-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
187,6058324-1,Easter Egg,2013,229,62.0,https://cdn.rebrickable.com/media/sets/6058324-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2010,2010
188,6401988-1,Easter Bunny,2022,229,48.0,https://cdn.rebrickable.com/media/sets/6401988-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
189,6412186-1,Egg and Chick,2022,229,63.0,https://cdn.rebrickable.com/media/sets/6412186-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
190,6427871-1,Egg Hunt Reward,2022,229,1.0,https://cdn.rebrickable.com/media/sets/6427871-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
191,66747-1,Animal Play Pack,2023,229,0.0,https://cdn.rebrickable.com/media/sets/66747-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
192,852216-1,Easter Magnet Set,2008,229,9.0,https://cdn.rebrickable.com/media/sets/852216-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2005,2000
193,853958-1,Chicken Skater Pod,2019,229,37.0,https://cdn.rebrickable.com/media/sets/853958-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
194,853990-1,Easter Bunny House,2020,229,57.0,https://cdn.rebrickable.com/media/sets/853990-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
195,BUNNY-1,Bunny,2019,229,32.0,https://cdn.rebrickable.com/media/sets/bunny-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
196,EASTERCHICK-1,Easter Chick,2019,229,30.0,https://cdn.rebrickable.com/media/sets/easterchick-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2015,2010
197,EASTEREGG-1,Easter Egg,2023,229,77.0,https://cdn.rebrickable.com/media/sets/easteregg-1.jpg,229,1,0,Seasonal,Easter,1,main,Seasonal,Easter,subset,notgiven,2020,2020
198,3047-1,Halloween Bucket,1998,230,256.0,https://cdn.rebrickable.com/media/sets/3047-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,1995,1990
199,3731-1,Pumpkin Pack,2000,230,87.0,https://cdn.rebrickable.com/media/sets/3731-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2000,2000
200,40012-1,Halloween Pumpkin,2010,230,18.0,https://cdn.rebrickable.com/media/sets/40012-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
201,40013-1,Halloween Ghost,2010,230,18.0,https://cdn.rebrickable.com/media/sets/40013-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
202,40014-1,Halloween Bat,2010,230,25.0,https://cdn.rebrickable.com/media/sets/40014-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
203,40020-1,Halloween Set,2011,230,71.0,https://cdn.rebrickable.com/media/sets/40020-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
204,40021-1,Spiders Set,2011,230,54.0,https://cdn.rebrickable.com/media/sets/40021-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
205,40032-1,Witch,2012,230,71.0,https://cdn.rebrickable.com/media/sets/40032-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
206,40055-1,Pumpkin,2013,230,52.0,https://cdn.rebrickable.com/media/sets/40055-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
207,40090-1,Halloween Bat,2014,230,156.0,https://cdn.rebrickable.com/media/sets/40090-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
208,40122-1,Trick or Treat,2015,230,133.0,https://cdn.rebrickable.com/media/sets/40122-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2015,2010
209,40203-1,Vampire and Bat,2016,230,150.0,https://cdn.rebrickable.com/media/sets/40203-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2015,2010
210,40260-1,Halloween Haunt,2017,230,145.0,https://cdn.rebrickable.com/media/sets/40260-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2015,2010
211,40423-1,Halloween Hayride,2020,230,148.0,https://cdn.rebrickable.com/media/sets/40423-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2020,2020
212,40493-1,Spider & Haunted House Pack,2021,230,132.0,https://cdn.rebrickable.com/media/sets/40493-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2020,2020
213,40497-1,Halloween Owl,2021,230,228.0,https://cdn.rebrickable.com/media/sets/40497-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2020,2020
214,40570-1,Halloween Cat & Mouse,2022,230,328.0,https://cdn.rebrickable.com/media/sets/40570-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2020,2020
215,7836-1,Halloween Bucket,2003,230,200.0,https://cdn.rebrickable.com/media/sets/7836-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2000,2000
216,850487-1,Halloween Accessory Set,2012,230,58.0,https://cdn.rebrickable.com/media/sets/850487-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
217,850936-1,Halloween Set,2014,230,13.0,https://cdn.rebrickable.com/media/sets/850936-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
218,854049-1,Pumpkin & Bat Duo,2020,230,133.0,https://cdn.rebrickable.com/media/sets/854049-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2020,2020
219,BLUEGHOST-1,Blue Ghost,2021,230,43.0,https://cdn.rebrickable.com/media/sets/blueghost-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2020,2020
220,K3731-1,3D Pumpkin Pack Kit,2000,230,0.0,https://cdn.rebrickable.com/media/sets/k3731-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2000,2000
221,llca12-1,3D Witch,2004,230,103.0,https://cdn.rebrickable.com/media/sets/llca12-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2000,2000
222,LLCAPUM1-1,Build N Buy Pumpkin (Happy),2002,230,31.0,https://cdn.rebrickable.com/media/sets/llcapum1-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2000,2000
223,LLCAPUM2-1,Build N Buy Pumpkin (Sad),2002,230,29.0,https://cdn.rebrickable.com/media/sets/llcapum2-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2000,2000
224,MONSTERFRIEND-1,Monster Friend,2018,230,78.0,https://cdn.rebrickable.com/media/sets/monsterfriend-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2015,2010
225,PUMPKIN-1,Pumpkin,2011,230,40.0,https://cdn.rebrickable.com/media/sets/pumpkin-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2010,2010
226,PUMPKIN2-1,Pumpkin,2022,230,25.0,https://cdn.rebrickable.com/media/sets/pumpkin2-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2020,2020
227,TRUFRANKENSTEIN-1,Frankenstein's Monster,2016,230,37.0,https://cdn.rebrickable.com/media/sets/trufrankenstein-1.jpg,230,1,0,Seasonal,Halloween,1,main,Seasonal,Halloween,subset,notgiven,2015,2010
228,10090-1,Turkey,2003,231,54.0,https://cdn.rebrickable.com/media/sets/10090-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2000,2000
229,40011-1,Thanksgiving Turkey,2010,231,53.0,https://cdn.rebrickable.com/media/sets/40011-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2010,2010
230,40033-1,Turkey,2012,231,52.0,https://cdn.rebrickable.com/media/sets/40033-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2010,2010
231,40056-1,Thanksgiving Feast,2013,231,46.0,https://cdn.rebrickable.com/media/sets/40056-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2010,2010
232,40091-1,Turkey,2014,231,125.0,https://cdn.rebrickable.com/media/sets/40091-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2010,2010
233,40123-1,Thanksgiving Feast,2015,231,158.0,https://cdn.rebrickable.com/media/sets/40123-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2015,2010
234,40204-1,Pilgrim's Feast,2016,231,163.0,https://cdn.rebrickable.com/media/sets/40204-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2015,2010
235,40261-1,Thanksgiving Harvest,2017,231,133.0,https://cdn.rebrickable.com/media/sets/40261-1.jpg,231,1,0,Seasonal,Thanksgiving,1,main,Seasonal,Thanksgiving,subset,notgiven,2015,2010
236,40004-1,Heart 2010,2010,232,26.0,https://cdn.rebrickable.com/media/sets/40004-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2010,2010
237,40015-1,Heart Book,2011,232,51.0,https://cdn.rebrickable.com/media/sets/40015-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2010,2010
238,40016-1,Valentine Letter Set,2011,232,41.0,https://cdn.rebrickable.com/media/sets/40016-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2010,2010
239,40029-1,Heart Box,2012,232,51.0,https://cdn.rebrickable.com/media/sets/40029-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2010,2010
240,40051-1,Valentine's Day Heart Box,2013,232,54.0,https://cdn.rebrickable.com/media/sets/40051-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2010,2010
241,40085-1,Valentine Bear,2014,232,127.0,https://cdn.rebrickable.com/media/sets/40085-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2010,2010
242,40120-1,Valentine's Day Dinner,2015,232,114.0,https://cdn.rebrickable.com/media/sets/40120-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2015,2010
243,40201-1,Valentines Cupid Dog,2016,232,150.0,https://cdn.rebrickable.com/media/sets/40201-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2015,2010
244,40236-1,Romantic Valentine Picnic,2017,232,126.0,https://cdn.rebrickable.com/media/sets/40236-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2015,2010
245,40462-1,Valentine's Brown Bear,2021,232,245.0,https://cdn.rebrickable.com/media/sets/40462-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
246,40522-1,Valentine Lovebirds,2022,232,298.0,https://cdn.rebrickable.com/media/sets/40522-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
247,40638-1,Heart Ornament,2023,232,254.0,https://cdn.rebrickable.com/media/sets/40638-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
248,6328560-1,Rose,2022,232,65.0,https://cdn.rebrickable.com/media/sets/6328560-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
249,6410992-1,Heart-shaped Jewelry Box,2022,232,83.0,https://cdn.rebrickable.com/media/sets/6410992-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
250,HEART-1,Heart,2022,232,34.0,https://cdn.rebrickable.com/media/sets/heart-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
251,TEDDYBEAR-1,Teddy Bear,2020,232,67.0,https://cdn.rebrickable.com/media/sets/teddybear-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
252,VALENTINEPACK-1,Valentine's Day Pack,2020,232,0.0,https://cdn.rebrickable.com/media/sets/valentinepack-1.jpg,232,1,0,Seasonal,Valentine,1,main,Seasonal,Valentine,subset,notgiven,2020,2020
253,2854-1,Bungee Chopper,1998,3,71.0,https://cdn.rebrickable.com/media/sets/2854-1.jpg,3,1,1,Technic,Competition,1,main,Technic,Competition,subset,notgiven,1995,1990
254,3038-1,Spider Slayer,1998,3,368.0,https://cdn.rebrickable.com/media/sets/3038-1.jpg,3,1,1,Technic,Competition,1,main,Technic,Competition,subset,notgiven,1995,1990
255,8202-1,Blast Off Chopper with Bungee Cord Power!,1998,3,71.0,https://cdn.rebrickable.com/media/sets/8202-1.jpg,3,1,1,Technic,Competition,1,main,Technic,Competition,subset,notgiven,1995,1990
256,8233-1,Blue Thunder versus The Stinger,1998,3,119.0,https://cdn.rebrickable.com/media/sets/8233-1.jpg,3,1,1,Technic,Competition,1,main,Technic,Competition,subset,notgiven,1995,1990
257,8239-1,Cyber Challenge,1998,3,122.0,https://cdn.rebrickable.com/media/sets/8239-1.jpg,3,1,1,Technic,Competition,1,main,Technic,Competition,subset,notgiven,1995,1990
